mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32.11832404136658,0.5904016819009417,1.0638443946838378,0.0506967717233899,,,sqrt,1,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.6871591472483887,0.6810974075006292,0.684091480271425,0.7152675503190967,0.6928267933016746,0.6920884757282428,0.012221852626425599,47,0.9979529170931423,0.9976666097547094,0.9969846959094271,0.9972113140970918,0.9972125831958587,0.9974056240100457,0.00035209227251604275
68.92624549865722,3.213208852187938,2.3670500755310058,0.4303644045318965,,,sqrt,1,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.6848364717542121,0.6792738275340393,0.6820577164366374,0.7152743450321305,0.6952191235059761,0.6913322968525991,0.013129732368727304,50,0.9979522184300341,0.9976671408250356,0.9969833228982867,0.9972113140970918,0.9972122660294703,0.9974052524559838,0.00035231738365854715
31.18804340362549,1.680473743052425,0.9792397975921631,0.1256496375562973,,,sqrt,5,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__n_estimators': 200}",0.6661538461538462,0.6609059963341188,0.6590732591250323,0.6910673150755055,0.6792063901056429,0.6712813613588292,0.012143042591051293,74,0.7826847398338435,0.7785615316790527,0.7821788373693761,0.7810910917195053,0.781687049231734,0.7812406499667024,0.0014397851172490601
63.9384584903717,6.525083311748216,2.006805896759033,0.6299591376536887,,,sqrt,5,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__n_estimators': 400}",0.6675211484234812,0.6617992177314211,0.6576763485477178,0.6945649400357234,0.6778264228689158,0.671877615521452,0.013208572169028529,72,0.7834948421381682,0.7799271448310514,0.783543828935851,0.7812225429898331,0.7846895946877154,0.7825755907165238,0.0017376147429596376
33.8205548286438,6.7294764145844095,0.9400325775146484,0.20288694680725702,,,sqrt,10,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.6465018411362441,0.648605577689243,0.6515311510031679,0.6713725490196079,0.6682427107959023,0.657250765928833,0.010423437709471413,83,0.7171521035598706,0.716324941603945,0.720056606200952,0.7139322916666667,0.716804979253112,0.7168541844569093,0.0019577659434055427
63.207637548446655,5.023830137229801,1.5796405792236328,0.14878142015130072,,,sqrt,10,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 400}",0.6484066368185409,0.6455561468866419,0.6519220642443391,0.6703296703296703,0.666491181889971,0.6565411400338327,0.009972993320068384,84,0.7185620999547424,0.7160445826853292,0.7206185567010309,0.7142671517671517,0.7149902660609994,0.7168965314338507,0.0023622401385465785
35.79166307449341,3.952856223056451,1.3345770359039306,0.1595972571349152,,,log2,1,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.6654876200101061,0.6704633704374838,0.6699004340056165,0.7016129032258065,0.6760275721215215,0.676698379960107,0.012899240321176352,58,0.9979522184300341,0.9976663441288633,0.9969829794501053,0.9972109966418122,0.9972135342621552,0.997405214582594,0.00035217788400804836
58.907537317276,5.384790687995933,2.50345516204834,0.16145603749058182,,,log2,1,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.6639573279146558,0.6694322011926368,0.6656426011264721,0.705912076806468,0.680742813533452,0.677137404114737,0.015531875753060335,57,0.9979526842584168,0.9976676716536776,0.9969829794501053,0.9972122660294703,0.9972125831958587,0.9974056369175057,0.0003524838636559844
24.05215196609497,2.4081496438697467,1.0360636711120605,0.16560828385022885,,,log2,5,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__n_estimators': 200}",0.6269711799891245,0.6155129274395329,0.6283356258596974,0.6420361247947455,0.6384847653033214,0.6302681246772843,0.009362897536806825,90,0.7260634795206111,0.7151991474623685,0.7232408817104653,0.710510470328494,0.711644978311645,0.7173317914667168,0.006238239497807541
46.13008508682251,3.0194400915017017,1.7801242351531983,0.2779060344605186,,,log2,5,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__n_estimators': 400}",0.6289752650176679,0.6197887715397443,0.6261348005502063,0.639627295149356,0.6412087912087913,0.6311469846931531,0.00814865606172807,89,0.7231765327695561,0.7179725954503127,0.7202649006622517,0.7085009385894342,0.7120069412000267,0.7163843817343162,0.005385625814946347
22.68452739715576,2.1963885970678545,0.8993435382843018,0.12170346071722608,,,log2,10,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.5920496193966732,0.5768115942028985,0.601410437235543,0.6160313901345291,0.6122102882984737,0.5997026658536235,0.0142024971068367,94,0.6536192657366924,0.6440939362075009,0.6611695183123755,0.6512564209357212,0.6480617997077041,0.6516401881799988,0.005737995136562791
42.08415780067444,2.1561048616408622,1.3845407009124755,0.12575442927163807,,,log2,10,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 400}",0.5937411897378067,0.5801791389771742,0.6020293122886133,0.6140845070422535,0.6121177802944507,0.6004303856680597,0.01249355933847948,93,0.6529677195418258,0.6447995514437903,0.6574699958614981,0.6480758505298383,0.6457636566332219,0.6498153548020349,0.0047567078887530536
195.6560604095459,9.870776726740653,0.8559572219848632,0.062217037150668786,,,,1,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.6967406707605102,0.6958625695620615,0.689818095913064,0.7137842265387315,0.7058263971462545,0.7004063919841244,0.00842067409782481,31,0.9979533826037521,0.9976679369774188,0.9969853819464194,0.9972116314801115,0.9972141679458753,0.9974065001907153,0.0003520612587568543
364.2794741630554,8.766639496883109,1.4985573291778564,0.05930437553235846,,,,1,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.6987724268177526,0.7013301088270859,0.6919611097936922,0.7129175426302266,0.7027797576621525,0.701552189146182,0.006788864200956253,29,0.9979529170931423,0.9976679369774188,0.9969850389669492,0.9972122660294703,0.9972138511400466,0.9974064020414055,0.00035196326677362576
177.98914580345155,9.819051693268127,0.7630612850189209,0.0489573054411889,,,,5,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 5, 'model__n_estimators': 200}",0.6929657794676806,0.6910509631797123,0.688782816229117,0.711768851303735,0.7039187227866474,0.6976974265933784,0.008749214342802925,36,0.88180312352106,0.8774867866262842,0.8798156464192862,0.8785756676557863,0.8770949720670391,0.8789552392578912,0.0017094892227529988
376.29550557136537,9.404296782347584,1.5953482627868651,0.14242089307724484,,,,5,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 5, 'model__n_estimators': 400}",0.6948870392390012,0.692495126705653,0.6913698302653598,0.7134475475240554,0.70625150856867,0.6996902104605478,0.008676213074360586,32,0.881388049979274,0.8788491261443347,0.881159420289855,0.8811105837683911,0.8788939654660891,0.8802802291295888,0.0011540810765809097
164.9016143798828,4.868781290382452,0.7418976306915284,0.0383183734079368,,,,10,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.6857279008815821,0.6855330568431325,0.6885954381752701,0.7066037735849057,0.7006031363088058,0.6934126611587392,0.008602996244144838,43,0.8006672226855713,0.7986810551558753,0.8007877775125328,0.8008849557522124,0.7996406109613656,0.8001323244135115,0.0008520743436631767
358.19429779052734,11.784651688911019,1.441498374938965,0.11309242456176816,,,,10,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__max_features': None, 'model__min_samples_leaf': 10, 'model__n_estimators': 400}",0.6878433245760688,0.6873170731707318,0.6875300914780934,0.7071327350023618,0.7018558688840685,0.6943358186222648,0.008462214998373267,39,0.80064404556026,0.7990651405285552,0.8023665810075898,0.8015303682448589,0.8006224935655714,0.800845725781367,0.0010993386464808208
23.051857233047485,1.7094361456976035,0.6564605236053467,0.06586935747133359,,10,sqrt,1,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.554676048079742,0.5514574657941701,0.5665589186012342,0.5684951598709299,0.5597615499254843,0.5601898284543121,0.00657849820832947,97,0.586048545812377,0.5826633533109195,0.5856924532421222,0.5766889165994279,0.5740181268882175,0.5810222791706128,0.004849807973819627
46.94481358528137,3.304769820387553,1.1457398891448975,0.08593522312579951,,10,sqrt,1,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.554089709762533,0.5484929871680095,0.5590761030500444,0.5674008810572687,0.5578758949880668,0.5573871152051846,0.006218448172196921,98,0.5877473806752037,0.5804702952164676,0.5803146725210392,0.576948505105414,0.5706891452233067,0.5792339997482863,0.005539168882582993
25.030469131469726,1.8499809152916822,0.6917957782745361,0.0640201857283138,,10,sqrt,5,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__n_estimators': 200}",0.5525773195876289,0.5384615384615384,0.5560165975103735,0.5491606714628298,0.5648175615544349,0.5522067377153611,0.008624317510666609,100,0.5801024140453548,0.5658089322685596,0.5704604051565377,0.5568045563549161,0.5756711286665204,0.5697694872983777,0.008072812942168767
48.37382302284241,3.922461099809951,1.2500297546386718,0.1491696343985672,,10,sqrt,5,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__n_estimators': 400}",0.5489386792452831,0.5406540654065407,0.5572993781462837,0.5549270616254838,0.5624256837098692,0.5528489736266922,0.007481231379701408,99,0.5773966578715919,0.5663952627683198,0.5723321320879606,0.5604534944432014,0.5731895223420647,0.5699534139026277,0.005906631663625466
24.32281951904297,1.6964031635379924,0.7681111812591552,0.08913439159908501,,10,sqrt,10,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.5516632322637621,0.5398442180946674,0.5558518518518518,0.554995552920249,0.5536892621475705,0.5512088234556203,0.00585508925988561,101,0.5738644715566662,0.5629344771483509,0.5682102628285357,0.5561513255883229,0.5594769299353592,0.5641274934114471,0.006295205018192249
48.52386841773987,3.870836857808029,1.2025053024291992,0.1267012218595962,,10,sqrt,10,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 400}",0.5463673951565269,0.5418660287081339,0.5590318772136954,0.5528116631954776,0.553421368547419,0.5506996665642506,0.005968176590641667,102,0.570944452630028,0.5646711012564671,0.5706725468577729,0.5534402638285114,0.558775449546738,0.5637007628239035,0.006805217436770759
18.693863916397095,1.5059018313521129,0.7558103561401367,0.09062603699089378,,10,log2,1,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.3482045701849837,0.3483917600289122,0.36670254754216003,0.36759457530335476,0.3697056712132089,0.36011982485452393,0.009701684194619834,107,0.3775684163301929,0.3993329822713709,0.3907760532150776,0.39752977503308334,0.38617741360883506,0.3902769280917119,0.007914257035712684
35.00235524177551,2.880288970092865,1.378117036819458,0.24445804899702617,,10,log2,1,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.3824673029338989,0.353364519611371,0.39649737302977234,0.3554434030281182,0.3787824848700605,0.37331101669464417,0.016543857021979778,103,0.4108919532204573,0.4118873826903024,0.41710024280263613,0.38312672790511015,0.3949832185126303,0.40359790502622717,0.01262943879103808
18.416462469100953,1.9017297032830156,0.7201309204101562,0.07968353462621824,,10,log2,5,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__n_estimators': 200}",0.35621387283236994,0.3114754098360656,0.3799359658484525,0.3463768115942029,0.3870056497175141,0.356201541965721,0.02686696226085842,108,0.37762863534675617,0.34898107714701604,0.39345711759504864,0.3742731908041864,0.3909548626446427,0.37705897670752997,0.015864729612186778
35.56496081352234,3.2341067933120637,1.2556718826293944,0.17040362863239703,,10,log2,5,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__n_estimators': 400}",0.37124463519313305,0.3105636431504293,0.3949579831932773,0.3625312835180551,0.40501917044266295,0.3688633430995115,0.03296299330225404,105,0.38769176199343797,0.35110060032745133,0.41160125043417856,0.3891394711240824,0.40912639888956365,0.3897318965537428,0.021685504490508083
18.087607383728027,1.5690703287173016,0.7166015148162842,0.0913943063647548,,10,log2,10,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.3251851851851852,0.3560171919770774,0.34681238615664844,0.4057971014492754,0.38243626062322944,0.3632496250782832,0.028106252775424643,106,0.3360398597527219,0.39111345275728837,0.3578222665096476,0.41974034906714813,0.3775228949942207,0.3764477646162053,0.028531365679185305
34.092877054214476,2.463354225415983,1.1390899658203124,0.09240026371865717,,10,log2,10,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 400}",0.39902506963788303,0.348014440433213,0.34874408445576993,0.38393800634026065,0.36481149012567327,0.36890661819855997,0.019964191339549277,104,0.41876509141083135,0.38882524015158193,0.355002723806065,0.3980369818596092,0.3672919845615295,0.3855844043579234,0.022522786256426532
